t,segment,v,w,motor_id,rpm,current,pulse_count,dpps,cpr_est
1772005730.684501,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.6845257,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.704023,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.7040684,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.704093,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.7239916,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.7240424,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.724067,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.743982,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.7440314,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.744057,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.7639933,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.7640386,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.7640622,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.7835772,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.7836168,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.783639,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.8039057,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.8039508,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.8039746,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.8239875,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.8240342,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.8240597,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.8437095,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.8437548,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.843779,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.8638852,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.8639297,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.8639534,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.8834925,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.8835328,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.8835545,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.9035366,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.903577,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.903601,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.923855,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.9238985,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.9239225,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.9435966,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.9436421,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.9436662,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.9638224,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.9638667,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.9638896,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005730.983804,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005730.9838479,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005730.983874,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.0035455,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.003593,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.003617,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.0235865,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.0236318,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.0236557,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.0432692,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.0433145,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.0433383,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.0631876,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.0632277,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.0632524,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.083483,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.0835273,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.0835516,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.1034796,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.1035247,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.1035485,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.1238086,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.1238537,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.123878,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.1433382,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.1433768,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.1433995,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.1637983,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.1638434,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.1638663,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.1837995,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.183844,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.1838677,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.203761,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.2038069,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.203831,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.2233431,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.223384,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.2234066,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.2432845,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.243323,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.2433448,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.263254,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.2632973,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.2633195,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.2835755,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.2836275,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.2836518,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.3033326,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.3033748,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.3033977,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.3232598,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.3233,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.323322,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.3434844,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.343533,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.3435571,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.3634133,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.363459,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.3634832,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.3829749,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.3830142,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.3830366,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.403172,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.4032094,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.403232,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.4232252,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.4232638,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.4232852,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.443216,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.4432557,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.4432778,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.463173,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.4632106,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.4632323,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.4832284,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.4832683,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.4832902,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.5036166,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.5036616,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.5036852,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.5236032,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.5236485,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.5236716,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.543519,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.5435638,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.543592,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.5633574,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.5634089,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.5634334,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.5829642,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.5830052,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.583028,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.603994,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.6040645,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.604091,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.6233,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.6233594,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.6233835,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.6430995,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.6431563,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.6431782,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.6632583,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.6633055,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.66333,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.6831703,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.6832154,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.6832397,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.7031438,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.7031937,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.7032185,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.7231357,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.7231805,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.723204,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.7431223,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.7431686,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.7431915,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.7631505,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.7631993,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.7632241,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.7831254,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.783175,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.7831988,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.803085,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.80313,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.8031535,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.82315,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.823196,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.8232205,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.8430572,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.8431022,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.8431273,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.8635194,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.863582,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.863607,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.8831773,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.883227,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.8832512,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.9035323,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.903597,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.9036222,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.9230804,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.9231265,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.923152,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.9430163,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.9430616,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.9430845,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.9629962,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.9630406,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.963064,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005731.982993,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005731.983037,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005731.9830613,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.002585,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.0026236,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.0026476,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.0226448,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.0226889,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.0227125,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.0428338,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.0428712,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.0428932,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.0628538,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.0628912,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.0629122,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.0825534,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.0825915,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.082617,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.1029034,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.1029487,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.1029716,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.1227815,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.1228209,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.1228435,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.1427572,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.1427946,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.1428163,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.1632588,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.1633027,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.1633265,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.1832283,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.1832743,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.1832979,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.203201,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.2032452,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.2032688,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.2232785,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.223329,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.2233543,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.2431946,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.24324,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.2432647,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.2630868,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.2631316,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.2631547,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.2830725,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.283116,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.2831395,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.303065,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.3031123,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.3031363,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.3230348,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.3230793,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.3231034,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.3429072,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.3429556,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.3429794,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.3627934,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.3628392,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.3628626,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.382767,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.3828115,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.3828366,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.4027212,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.402769,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.4027936,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.4227688,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.4228184,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.4228427,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.4426963,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.4427423,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.4427655,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.462944,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.4629934,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.4630175,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.4831226,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.4831717,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.4831955,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.5026495,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.5026941,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.5027168,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.5226152,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.5226564,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.522679,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.5430143,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.54306,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.5430832,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.5630667,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.5631125,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.5631404,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.5829885,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.5830343,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.5830588,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.6027288,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.6027749,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.6027977,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.6229053,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.6229715,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.6229944,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.6427114,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.6427734,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.6427975,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.663146,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.663212,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.6632376,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.6829236,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.6829715,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.682995,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.7028546,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.7028992,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.7029238,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.722839,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.7228854,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.7229102,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.7425382,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.7425833,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.7426069,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.7625804,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.7626276,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.762652,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.7826064,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.782652,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.7826755,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.8028593,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.802905,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.8029294,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.8228407,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.8228881,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.8229127,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.842491,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.842541,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.8425653,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.862487,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.8625317,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.8625567,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.882443,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.8824873,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.882511,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.902825,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.9028704,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.9028945,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.9227867,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.9228318,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.9228556,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.9427657,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.9428117,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.9428372,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.9626653,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.962711,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.9627352,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005732.9826653,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005732.9827106,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005732.9827344,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005733.002259,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005733.0022976,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005733.0023203,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005733.0223472,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005733.0223858,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005733.0224087,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005733.042667,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005733.0427122,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005733.0427358,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005733.0628605,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005733.0629094,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005733.062934,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005733.0826983,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
1772005733.0827518,stop,0.0,0.0,1,0.0,0.0,0,0.0,nan
1772005733.0827754,stop,0.0,0.0,0,0.0,0.0,0,nan,nan
1772005733.1028643,stop,0.0,0.0,0,0.0,0.0,0,0.0,nan
